ID_XLH,ADRESSE_3,ADRESSE_4
LP01010001,314 RUE DES DUNES,40260 LESPERON
LP01010002,316 RUE DES DUNES,40260 LESPERON
LP01010003,51 ALLEE DES AJONCS,40260 LESPERON
LP01010004,256 RUE DES DUNES,40260 LESPERON
LP01010005,254 RUE DES DUNES,40260 LESPERON
LP01010006,56 ALLEE DES AJONCS,40260 LESPERON
LP01010007,54 ALLEE DES AJONCS,40260 LESPERON
LP01010008,226 RUE DES DUNES,40260 LESPERON
LP01010009,224 RUE DES DUNES,40260 LESPERON
LP01010010,128 RUE DES DUNES,40260 LESPERON
LP02010001,81 ALLEE DES GIROLLES,40260 LESPERON
LP02010002,79 ALLEE DES GIROLLES,40260 LESPERON
LP02010003,91 ALLEE DES GIROLLES,40260 LESPERON
LP03010001,180 RUE DES CHENES,40260 LESPERON
LP03010002,176 RUE DES CHENES,40260 LESPERON
LP03010003,170 RUE DES CHENES,40260 LESPERON
LP03010004,174 RUE DES CHENES,40260 LESPERON
LP04010001,31 ROUTE DES ASSOCIATIONS,40260 LESPERON
LP04010002,33 ROUTE DES ASSOCIATIONS,40260 LESPERON
LP04020003,35 ROUTE DES ASSOCIATIONS,40260 LESPERON
LP04020004,37 ROUTE DES ASSOCIATIONS,40260 LESPERON
LQ01010001,1 RUE DES MARRONNIERS,40465 LALUQUE
LQ01010002,2 RUE DES MARRONNIERS,40465 LALUQUE
LQ01010003,3 ALLEE DES ERABLES,40465 LALUQUE
LQ01010004,4 ALLEE DES ERABLES,40465 LALUQUE
LQ01010005,5 RUE DES MARRONNIERS,40465 LALUQUE
LQ01010006,6 RUE DES MARRONNIERS,40465 LALUQUE
LQ01010007,7 ALLEE DES ERABLES,40465 LALUQUE
LQ01010008,8 ALLEE DES ERABLES,40465 LALUQUE
LR01010001,17 IMPASSE DES GRIVES,40210 LABOUHEYRE
LR01010002,23 IMPASSE DES GRIVES,40210 LABOUHEYRE
LR01010003,31 IMPASSE DES GRIVES,40210 LABOUHEYRE
LR01010004,33 IMPASSE DES GRIVES,40210 LABOUHEYRE
LR01010005,39 IMPASSE DES GRIVES,40210 LABOUHEYRE
LR01010006,53 IMPASSE DES GRIVES,40210 LABOUHEYRE
LR01010007,56 IMPASSE DES GRIVES,40210 LABOUHEYRE
LR01010008,48 IMPASSE DES GRIVES,40210 LABOUHEYRE
LR01010009,331 RUE DES PALOMBES,40210 LABOUHEYRE
LR01010010,351 RUE DES PALOMBES,40210 LABOUHEYRE
LR01010011,381 RUE DES PALOMBES,40210 LABOUHEYRE
LR01010012,387 RUE DES PALOMBES,40210 LABOUHEYRE
LR01010013,399 RUE DES PALOMBES,40210 LABOUHEYRE
LR01010014,27 IMPASSE DES VANNEAUX,40210 LABOUHEYRE
LR01010015,43 IMPASSE DES VANNEAUX,40210 LABOUHEYRE
LR01010016,42 IMPASSE DES VANNEAUX,40210 LABOUHEYRE
LR01010017,26 IMPASSE DES VANNEAUX,40210 LABOUHEYRE
LR01010018,20 IMPASSE DES VANNEAUX,40210 LABOUHEYRE
LR01010019,102 IMPASSE DES ALOUETTES,40210 LABOUHEYRE
LR01010020,94 IMPASSE DES ALOUETTES,40210 LABOUHEYRE
LR01010021,92 IMPASSE DES ALOUETTES,40210 LABOUHEYRE
LR01010022,88 IMPASSE DES ALOUETTES,40210 LABOUHEYRE
LR01010023,84 IMPASSE DES ALOUETTES,40210 LABOUHEYRE
LR01010024,72 IMPASSE DES ALOUETTES,40210 LABOUHEYRE
LR01010025,60 IMPASSE DES ALOUETTES,40210 LABOUHEYRE
LR01010026,54 IMPASSE DES ALOUETTES,40210 LABOUHEYRE
LR01010027,50 IMPASSE DES ALOUETTES,40210 LABOUHEYRE
LR01010028,40 IMPASSE DES ALOUETTES,40210 LABOUHEYRE
LR01010029,26 IMPASSE DES ALOUETTES,40210 LABOUHEYRE
LR01010030,18 IMPASSE DES ALOUETTES,40210 LABOUHEYRE
LR01010031,80 IMPASSE DES RAMIERS,40210 LABOUHEYRE
LR01010032,78 IMPASSE DES RAMIERS,40210 LABOUHEYRE
LR01010033,72 IMPASSE DES RAMIERS,40210 LABOUHEYRE
LR01010034,70 IMPASSE DES RAMIERS,40210 LABOUHEYRE
LR01010035,56 IMPASSE DES RAMIERS,40210 LABOUHEYRE
LR01010036,50 IMPASSE DES RAMIERS,40210 LABOUHEYRE
LR01010037,48 IMPASSE DES RAMIERS,40210 LABOUHEYRE
LR01010038,44 IMPASSE DES RAMIERS,40210 LABOUHEYRE
LR01010039,28 IMPASSE DES RAMIERS,40210 LABOUHEYRE
LR01010040,20 IMPASSE DES RAMIERS,40210 LABOUHEYRE
LR03010001,1557 RUE DE LA GRANDE LANDE,40210 LABOUHEYRE
LR03010002,1551 RUE DE LA GRANDE LANDE,40210 LABOUHEYRE
LR03010003,1529 RUE DE LA GRANDE LANDE,40210 LABOUHEYRE
LR03010004,1525 RUE DE LA GRANDE LANDE,40210 LABOUHEYRE
LR03010005,26 RUE PIERRE DE COUBERTIN,40210 LABOUHEYRE
LR03010006,32 RUE PIERRE DE COUBERTIN,40210 LABOUHEYRE
LR03010007,52 RUE PIERRE DE COUBERTIN,40210 LABOUHEYRE
LR03010008,56 RUE PIERRE DE COUBERTIN,40210 LABOUHEYRE
LR03010009,126 RUE PIERRE DE COUBERTIN,40210 LABOUHEYRE
LR03010010,132 RUE PIERRE DE COUBERTIN,40210 LABOUHEYRE
LR03010011,152 RUE PIERRE DE COUBERTIN,40210 LABOUHEYRE
LR03010012,156 RUE PIERRE DE COUBERTIN,40210 LABOUHEYRE
LR03010014,137 RUE PIERRE DE COUBERTIN,40210 LABOUHEYRE
LR03010015,117 RUE PIERRE DE COUBERTIN,40210 LABOUHEYRE
LR03010016,107 RUE PIERRE DE COUBERTIN,40210 LABOUHEYRE
LR03010017,18 IMPASSE ROLAND GARROS,40210 LABOUHEYRE
LR03010018,26 IMPASSE ROLAND GARROS,40210 LABOUHEYRE
LR03010019,44 IMPASSE ROLAND GARROS,40210 LABOUHEYRE
LR03010020,50 IMPASSE ROLAND GARROS,40210 LABOUHEYRE
LR03010021,64 RUE LEO LAGRANGE,40210 LABOUHEYRE
LR03010022,74 RUE LEO LAGRANGE,40210 LABOUHEYRE
LR03010023,94 RUE LEO LAGRANGE,40210 LABOUHEYRE
LR03010024,100 RUE LEO LAGRANGE,40210 LABOUHEYRE
LR03010025,115 RUE LEO LAGRANGE,40210 LABOUHEYRE
LR03010026,105 RUE LEO LAGRANGE,40210 LABOUHEYRE
LR03010027,89 RUE LEO LAGRANGE,40210 LABOUHEYRE
LR03010028,79 RUE LEO LAGRANGE,40210 LABOUHEYRE
LR03010029,47 RUE LEO LAGRANGE,40210 LABOUHEYRE
LR03010030,41 RUE LEO LAGRANGE,40210 LABOUHEYRE
LR03010031,21 RUE LEO LAGRANGE,40210 LABOUHEYRE
LR03010032,15 RUE LEO LAGRANGE,40210 LABOUHEYRE
LR03010033,1449 RUE DE LA GRANDE LANDE,40210 LABOUHEYRE
LR03010034,1445 RUE DE LA GRANDE LANDE,40210 LABOUHEYRE
LR03010035,1425 RUE DE LA GRANDE LANDE,40210 LABOUHEYRE
LR03010036,1419 RUE DE LA GRANDE LANDE,40210 LABOUHEYRE
LR03010037,1387 RUE DE LA GRANDE LANDE,40210 LABOUHEYRE
LR03010038,1383 RUE DE LA GRANDE LANDE,40210 LABOUHEYRE
LR03010039,1361 RUE DE LA GRANDE LANDE,40210 LABOUHEYRE
LR03010040,1357 RUE DE LA GRANDE LANDE,40210 LABOUHEYRE
LR04010001,43 IMPASSE CHARLES DESPIAU,40210 LABOUHEYRE
LR04010002,45 IMPASSE CHARLES DESPIAU,40210 LABOUHEYRE
LR04010003,53 IMPASSE CHARLES DESPIAU,40210 LABOUHEYRE
LR04010004,55 IMPASSE CHARLES DESPIAU,40210 LABOUHEYRE
LR04010005,57 IMPASSE CHARLES DESPIAU,40210 LABOUHEYRE
LR04010006,52 IMPASSE CHARLES DESPIAU,40210 LABOUHEYRE
LR04010007,50 IMPASSE CHARLES DESPIAU,40210 LABOUHEYRE
LR04010008,46 IMPASSE CHARLES DESPIAU,40210 LABOUHEYRE
LR04010009,24 IMPASSE CHARLES DESPIAU,40210 LABOUHEYRE
LR04010010,22 IMPASSE CHARLES DESPIAU,40210 LABOUHEYRE
LR04010011,150 RUE GUIRAUTON,40210 LABOUHEYRE
LR04010012,148 RUE GUIRAUTON,40210 LABOUHEYRE
LR04010013,146 RUE GUIRAUTON,40210 LABOUHEYRE
LR04010014,144 RUE GUIRAUTON,40210 LABOUHEYRE
LR04010015,128 RUE GUIRAUTON,40210 LABOUHEYRE
LR04010016,126 RUE GUIRAUTON,40210 LABOUHEYRE
LR04010017,124 RUE GUIRAUTON,40210 LABOUHEYRE
LR04010018,122 RUE GUIRAUTON,40210 LABOUHEYRE
LR05010001,76 RUE DE LA GUILLAUMATTE,40210 LABOUHEYRE
LR05010002,62 RUE DE LA GUILLAUMATTE,40210 LABOUHEYRE
LR05010003,16 IMPASSE DE LA GUILLAUMATTE,40210 LABOUHEYRE
LR05010004,34 IMPASSE DE LA GUILLAUMATTE,40210 LABOUHEYRE
LR05010005,44 IMPASSE DE LA GUILLAUMATTE,40210 LABOUHEYRE
LR05010006,52 IMPASSE DE LA GUILLAUMATTE,40210 LABOUHEYRE
LR05010007,54 IMPASSE DE LA GUILLAUMATTE,40210 LABOUHEYRE
LR05010008,58 IMPASSE DE LA GUILLAUMATTE,40210 LABOUHEYRE
LR05010009,60 IMPASSE DE LA GUILLAUMATTE,40210 LABOUHEYRE
LR05010010,72 IMPASSE DE LA GUILLAUMATTE,40210 LABOUHEYRE
LR05010011,119 IMPASSE DE LA GUILLAUMATTE,40210 LABOUHEYRE
LR05010012,111 IMPASSE DE LA GUILLAUMATTE,40210 LABOUHEYRE
LR05010013,101 IMPASSE DE LA GUILLAUMATTE,40210 LABOUHEYRE
LR05010014,95 IMPASSE DE LA GUILLAUMATTE,40210 LABOUHEYRE
LR05010015,77 IMPASSE DE LA GUILLAUMATTE,40210 LABOUHEYRE
LR05010016,61 IMPASSE DE LA GUILLAUMATTE,40210 LABOUHEYRE
LR07010001,196 RUE DES CHEVREUILS,40210 LABOUHEYRE
LR07010002,176 RUE DES CHEVREUILS,40210 LABOUHEYRE
LR07010003,170 RUE DES CHEVREUILS,40210 LABOUHEYRE
LR07010004,152 RUE DES CHEVREUILS,40210 LABOUHEYRE
LR07010005,61 RUE DU CERF,40210 LABOUHEYRE
LR07010006,51 RUE DU CERF,40210 LABOUHEYRE
LR07010007,39 RUE DU CERF,40210 LABOUHEYRE
LR07010008,23 RUE DU CERF,40210 LABOUHEYRE
LR08010001,47 RUE DU PIN FRANC,40210 LABOUHEYRE
LR08010002,49 RUE DU PIN FRANC,40210 LABOUHEYRE
LR08010003,59 RUE JEAN CHARLES DE BORDA,40210 LABOUHEYRE
LR08010004,279 RUE JEAN D'ARCET,40210 LABOUHEYRE
LR08010005,287 RUE JEAN D'ARCET,40210 LABOUHEYRE
LR08010006,233 RUE DU PIN FRANC,40210 LABOUHEYRE
LR08010007,243 RUE DU PIN FRANC,40210 LABOUHEYRE
LR08010008,114 RUE FERDINAND BERNEDE,40210 LABOUHEYRE
LR09010001,288 RUE DES MAGNOLIAS,40210 LABOUHEYRE
LR09010002,282 RUE DES MAGNOLIAS,40210 LABOUHEYRE
LR09010003,286 RUE DES MAGNOLIAS,40210 LABOUHEYRE
LR09010004,284 RUE DES MAGNOLIAS,40210 LABOUHEYRE
LR10010001,223 RUE DES MARCASSINS,40210 LABOUHEYRE
LR10010002,225 RUE DES MARCASSINS,40210 LABOUHEYRE
LR10010003,227 RUE DES MARCASSINS,40210 LABOUHEYRE
LR10010004,229 RUE DES MARCASSINS,40210 LABOUHEYRE
LR10020005,46 RUE DES FURETS,40210 LABOUHEYRE
LR10020006,44 RUE DES FURETS,40210 LABOUHEYRE
LR10020007,42 RUE DES FURETS,40210 LABOUHEYRE
LR10020008,40 RUE DES FURETS,40210 LABOUHEYRE
LR11010001,142 RUE DES FURETS,40210 LABOUHEYRE
LS01010001,21 ALLEE DES CHENES,40420 LE SEN
LS01010002,47 ALLEE DES CHENES,40420 LE SEN
LS01010003,46 ALLEE DES CHENES,40420 LE SEN
LS01010004,16 ALLEE DES CHENES,40420 LE SEN
LS02010001,73 ALLEE DES CHENES,40420 LE SEN
LS02010002,93 ALLEE DES CHENES,40420 LE SEN
LS02010003,99 ALLEE DES CHENES,40420 LE SEN
LS02010004,105 ALLEE DES CHENES,40420 LE SEN
LS02010005,107 ALLEE DES CHENES,40420 LE SEN
LT01010001,8 RUE DES ALBIZZIAS,40410 LIPOSTHEY
LT01010002,12 RUE DES ALBIZZIAS,40410 LIPOSTHEY
LT01010003,38 RUE DES ALBIZZIAS,40410 LIPOSTHEY
LT01010004,42 RUE DES ALBIZZIAS,40410 LIPOSTHEY
LT01010005,64 RUE DES ALBIZZIAS,40410 LIPOSTHEY
LT01010006,68 RUE DES ALBIZZIAS,40410 LIPOSTHEY
LT02010001,19 PLACE DES HIRONDELLES,40410 LIPOSTHEY
LT02010002,29 PLACE DES HIRONDELLES,40410 LIPOSTHEY
LT02010003,31 PLACE DES HIRONDELLES,40410 LIPOSTHEY
LT02010004,32 PLACE DES HIRONDELLES,40410 LIPOSTHEY
LT02010005,30 PLACE DES HIRONDELLES,40410 LIPOSTHEY
LU01010003,3 PLACE DU DOCTEUR HARRIBEY,40210 LUE
LU01010004,4 PLACE DU DOCTEUR HARRIBEY,40210 LUE
LX01010002,18 ROND POINT DES ECUREUILS,40260 LINXE
LX01010003,16 ROND POINT DES ECUREUILS,40260 LINXE
LX01010004,14 ROND POINT DES ECUREUILS,40260 LINXE
LX01010005,12 ROND POINT DES ECUREUILS,40260 LINXE
LX01010006,10 ROND POINT DES ECUREUILS,40260 LINXE
LX01010008,6 ROND POINT DES ECUREUILS,40260 LINXE
LX01010009,4 ROND POINT DES ECUREUILS,40260 LINXE
LX01010010,2 ROND POINT DES ECUREUILS,40260 LINXE
LX02010001,1 CITE ALEXIS LALOI,40260 LINXE
LX02010002,3 CITE ALEXIS LALOI,40260 LINXE
LX02010003,5 CITE ALEXIS LALOI,40260 LINXE
LX02010004,7 CITE ALEXIS LALOI,40260 LINXE
LX02010005,9 CITE ALEXIS LALOI,40260 LINXE
LX02010006,11 CITE ALEXIS LALOI,40260 LINXE
LX03010001,20 RUE DES MORILLES,40260 LINXE
LX03010002,24 RUE DES MORILLES,40260 LINXE
LX03010003,22 RUE DES MORILLES,40260 LINXE
LX03010004,26 RUE DES MORILLES,40260 LINXE
LX03010005,16 RUE DES MORILLES,40260 LINXE
LX03010006,12 RUE DES MORILLES,40260 LINXE
LX03010007,18 RUE DES MORILLES,40260 LINXE
LX03010008,14 RUE DES MORILLES,40260 LINXE
LX04010001,2D RUE DE LA PALINETA,40260 LINXE
LX04010002,2C RUE DE LA PALINETA,40260 LINXE
LX04010003,2B RUE DE LA PALINETA,40260 LINXE
LX04010004,2A RUE DE LA PALINETA,40260 LINXE
LX04010005,1 IMPASSE DEU BARCO,40260 LINXE
LX04010006,3 IMPASSE DEU BARCO,40260 LINXE
LX04010007,8 IMPASSE DEU BARCO,40260 LINXE
LX04010008,6 IMPASSE DEU BARCO,40260 LINXE
LX04010009,4 IMPASSE DEU BARCO,40260 LINXE
LX04010010,2 IMPASSE DEU BARCO,40260 LINXE
LX05010001,10 IMPASSE DEU BARCO,40260 LINXE
LX05010002,12 IMPASSE DEU BARCO,40260 LINXE
LX05010003,14 IMPASSE DEU BARCO,40260 LINXE
LX05010004,16 IMPASSE DEU BARCO,40260 LINXE
LX05010005,18 IMPASSE DEU BARCO,40260 LINXE
LX05010006,20 IMPASSE DEU BARCO,40260 LINXE
LX05010007,22 IMPASSE DEU BARCO,40260 LINXE
LX05010008,24 IMPASSE DEU BARCO,40260 LINXE
LX05010009,5 IMPASSE DEU BARCO,40260 LINXE
LX05010010,7 IMPASSE DEU BARCO,40260 LINXE
LY01010001,4 RUE DE L'AHOUNTIQUE,40430 LUXEY
LY01010002,6 RUE DE L'AHOUNTIQUE,40430 LUXEY
LY01010003,8 RUE DE L'AHOUNTIQUE,40430 LUXEY
LY01010004,10 RUE DE L'AHOUNTIQUE,40430 LUXEY
LY01010005,12 RUE DE L'AHOUNTIQUE,40430 LUXEY
LY01010006,2 RUE DU DOCTEUR HENRI FERBOS,40430 LUXEY
LY02010001,2 IMPASSE PAULA LAOUE,40430 LUXEY
LY02010002,4 IMPASSE PAULA LAOUE,40430 LUXEY
LY02010003,6 IMPASSE PAULA LAOUE,40430 LUXEY
LY03010001,55 RUE BLANCHE BARON,40430 LUXEY
LY03010002,67 RUE BLANCHE BARON,40430 LUXEY
LY03010004,79 RUE BLANCHE BARON,40430 LUXEY
LY03010005,81 RUE BLANCHE BARON,40430 LUXEY
LY03010007,87 RUE BLANCHE BARON,40430 LUXEY
MC01010001,97 ALLEE DE DORADE,40380 MONTFORT-EN-CHALOSSE
MC01010002,99 ALLEE DE DORADE,40380 MONTFORT-EN-CHALOSSE
MC01010003,103 ALLEE DE DORADE,40380 MONTFORT-EN-CHALOSSE
MC01010004,105 ALLEE DE DORADE,40380 MONTFORT-EN-CHALOSSE
MC01010005,115 ALLEE DE DORADE,40380 MONTFORT-EN-CHALOSSE
MC01010006,117 ALLEE DE DORADE,40380 MONTFORT-EN-CHALOSSE
MC01010007,170 ALLEE DE DORADE,40380 MONTFORT-EN-CHALOSSE
MC01010008,168 ALLEE DE DORADE,40380 MONTFORT-EN-CHALOSSE
MC01010009,166 ALLEE DE DORADE,40380 MONTFORT-EN-CHALOSSE
MC01010010,164 ALLEE DE DORADE,40380 MONTFORT-EN-CHALOSSE
MC02010001,86 RUE DE VERDUN,40380 MONTFORT-EN-CHALOSSE
MC02010002,82 RUE DE VERDUN,40380 MONTFORT-EN-CHALOSSE
MC02010003,72 RUE DE VERDUN,40380 MONTFORT-EN-CHALOSSE
MC02010004,20 RUE DE LA PAIX,40380 MONTFORT-EN-CHALOSSE
MD01010001,40 ROUTE DE LOUBERE,40090 SAINT-MARTIN-D'ONEY
MD01010002,42 ROUTE DE LOUBERE,40090 SAINT-MARTIN-D'ONEY
MD01010003,44 ROUTE DE LOUBERE,40090 SAINT-MARTIN-D'ONEY
MD01010004,46 ROUTE DE LOUBERE,40090 SAINT-MARTIN-D'ONEY
MD01010005,48 ROUTE DE LOUBERE,40090 SAINT-MARTIN-D'ONEY
MD01010006,50 ROUTE DE LOUBERE,40090 SAINT-MARTIN-D'ONEY
MD02010001,31 IMPASSE DU STADE,40090 SAINT-MARTIN-D'ONEY
MD02010002,33 IMPASSE DU STADE,40090 SAINT-MARTIN-D'ONEY
MD02010003,35 IMPASSE DU STADE,40090 SAINT-MARTIN-D'ONEY
MD02010004,37 IMPASSE DU STADE,40090 SAINT-MARTIN-D'ONEY
MD03010001,20 RUE QUITTERIE,40090 SAINT-MARTIN-D'ONEY
MD03010002,18 RUE QUITTERIE,40090 SAINT-MARTIN-D'ONEY
MD03010003,16 RUE QUITTERIE,40090 SAINT-MARTIN-D'ONEY
MD03020004,14 RUE QUITTERIE,40090 SAINT-MARTIN-D'ONEY
MD03020005,12 RUE QUITTERIE,40090 SAINT-MARTIN-D'ONEY
MD03020006,10 RUE QUITTERIE,40090 SAINT-MARTIN-D'ONEY
MD03020007,8 RUE QUITTERIE,40090 SAINT-MARTIN-D'ONEY
MD03030008,6 RUE QUITTERIE,40090 SAINT-MARTIN-D'ONEY
MD03030009,4 RUE QUITTERIE,40090 SAINT-MARTIN-D'ONEY
MD03030010,2 RUE QUITTERIE,40090 SAINT-MARTIN-D'ONEY
MG02020001,1 IMPASSE DES ALOUETTES,40140 MAGESCQ
MG02020002,3 IMPASSE DES ALOUETTES,40140 MAGESCQ
MG02030001,5 IMPASSE DES ALOUETTES,40140 MAGESCQ
MG02030002,7 IMPASSE DES ALOUETTES,40140 MAGESCQ
MG02040001,2 IMPASSE DES ORTOLANS,40140 MAGESCQ
MG02040002,4 IMPASSE DES ORTOLANS,40140 MAGESCQ
MG02050001,1 IMPASSE DES ORTOLANS,40140 MAGESCQ
MG02050002,3 IMPASSE DES ORTOLANS,40140 MAGESCQ
MG02060001,5 IMPASSE DES ORTOLANS,40140 MAGESCQ
MG02060002,7 IMPASSE DES ORTOLANS,40140 MAGESCQ
MI03120008,8 RUE D'OLD ORCHARD,40200 MIMIZAN
MI03120010,10 RUE D'OLD ORCHARD,40200 MIMIZAN
MI03120012,12 RUE D'OLD ORCHARD,40200 MIMIZAN
MI03120016,16 RUE D'OLD ORCHARD,40200 MIMIZAN
MI03120018,18 RUE D'OLD ORCHARD,40200 MIMIZAN
MI03120208,8 BIS RUE D'OLD ORCHARD,40200 MIMIZAN
MI03120210,10 BIS RUE D'OLD ORCHARD,40200 MIMIZAN
MI03120212,12 BIS RUE D'OLD ORCHARD,40200 MIMIZAN
MI03120214,14 BIS RUE D'OLD ORCHARD,40200 MIMIZAN
MI03120216,16 BIS RUE D'OLD ORCHARD,40200 MIMIZAN
MI03120218,18 BIS RUE D'OLD ORCHARD,40200 MIMIZAN
MM06010001,472 RUE CAPITAINE R BONNEMAIRE,40000 MONT-DE-MARSAN
MM06010002,459 RUE CAPITAINE R BONNEMAIRE,40000 MONT-DE-MARSAN
MM06010003,448 RUE CAPITAINE R BONNEMAIRE,40000 MONT-DE-MARSAN
MM06010004,427 RUE CAPITAINE R BONNEMAIRE,40000 MONT-DE-MARSAN
MM06010005,418 RUE CAPITAINE R BONNEMAIRE,40000 MONT-DE-MARSAN
MM06010006,389 RUE CAPITAINE R BONNEMAIRE,40000 MONT-DE-MARSAN
MM06010007,53 RUE ADJUDANT SIOT,40000 MONT-DE-MARSAN
MM06010008,353 RUE CAPITAINE R BONNEMAIRE,40000 MONT-DE-MARSAN
MM06010009,74 RUE ADJUDANT SIOT,40000 MONT-DE-MARSAN
MM06010010,293 RUE CAPITAINE R BONNEMAIRE,40000 MONT-DE-MARSAN
MM06010011,62 RUE ADJUDANT SIOT,40000 MONT-DE-MARSAN
MM06010012,17 RUE FERDINAND BERNEDE,40000 MONT-DE-MARSAN
MM06010013,28 RUE ADJUDANT SIOT,40000 MONT-DE-MARSAN
MM06010014,215 RUE CAPITAINE R BONNEMAIRE,40000 MONT-DE-MARSAN
MM06010015,16 RUE ADJUDANT SIOT,40000 MONT-DE-MARSAN
MM06010016,207 RUE CAPITAINE R BONNEMAIRE,40000 MONT-DE-MARSAN
MM06010017,368 AVENUE CAPITAINE R BONNEMAIRE,40000 MONT-DE-MARSAN
MM06010018,201 RUE CAPITAINE R BONNEMAIRE,40000 MONT-DE-MARSAN
MM06010019,356 RUE CAPITAINE R BONNEMAIRE,40000 MONT-DE-MARSAN
MM06010020,193 RUE CAPITAINE R BONNEMAIRE,40000 MONT-DE-MARSAN
MM06010021,318 RUE CAPITAINE R BONNEMAIRE,40000 MONT-DE-MARSAN
MM06010022,89 RUE CAPITAINE R BONNEMAIRE,40000 MONT-DE-MARSAN
MM06010023,306 RUE CAPITAINE R BONNEMAIRE,40000 MONT-DE-MARSAN
MM06010024,91 RUE CAPITAINE R BONNEMAIRE,40000 MONT-DE-MARSAN
MM06010025,266 RUE CAPITAINE R BONNEMAIRE,40000 MONT-DE-MARSAN
MM06010026,93 RUE CAPITAINE R BONNEMAIRE,40000 MONT-DE-MARSAN
MM06010027,260 RUE CAPITAINE R BONNEMAIRE,40000 MONT-DE-MARSAN
MM06010028,95 RUE CAPITAINE R BONNEMAIRE,40000 MONT-DE-MARSAN
MM06010029,232 RUE CAPITAINE R BONNEMAIRE,40000 MONT-DE-MARSAN
MM06010030,41 RUE CAPITAINE R BONNEMAIRE,40000 MONT-DE-MARSAN
MM06010031,230 RUE CAPITAINE R BONNEMAIRE,40000 MONT-DE-MARSAN
MM06010032,43 RUE CAPITAINE R BONNEMAIRE,40000 MONT-DE-MARSAN
MM06010033,178 RUE CAPITAINE R BONNEMAIRE,40000 MONT-DE-MARSAN
MM06010034,45 RUE CAPITAINE R BONNEMAIRE,40000 MONT-DE-MARSAN
MM06010035,170 RUE CAPITAINE R BONNEMAIRE,40000 MONT-DE-MARSAN
MM06010036,47 RUE CAPITAINE R BONNEMAIRE,40000 MONT-DE-MARSAN
MM06010037,164 RUE CAPITAINE R BONNEMAIRE,40000 MONT-DE-MARSAN
MM06010038,25 RUE CAPITAINE R BONNEMAIRE,40000 MONT-DE-MARSAN
MM06010039,156 RUE CAPITAINE R BONNEMAIRE,40000 MONT-DE-MARSAN
MM06010040,1 IMPASSE CAPITAINE R BONNEMAIRE,40000 MONT-DE-MARSAN
MM06010041,3 IMPASSE CAPITAINE R BONNEMAIRE,40000 MONT-DE-MARSAN
MM06010042,5 IMPASSE CAPITAINE R BONNEMAIRE,40000 MONT-DE-MARSAN
MM06010043,7 IMPASSE CAPITAINE R BONNEMAIRE,40000 MONT-DE-MARSAN
MM07010001,283 RUE ADJUDANT SIOT,40000 MONT-DE-MARSAN
MM07010002,293 RUE ADJUDANT SIOT,40000 MONT-DE-MARSAN
MM07010003,303 RUE ADJUDANT SIOT,40000 MONT-DE-MARSAN
MM07010004,309 RUE ADJUDANT SIOT,40000 MONT-DE-MARSAN
MM07010005,282 RUE ADJUDANT SIOT,40000 MONT-DE-MARSAN
MM07010006,304 RUE ADJUDANT SIOT,40000 MONT-DE-MARSAN
MM07010007,308 RUE ADJUDANT SIOT,40000 MONT-DE-MARSAN
MM07010008,324 RUE ADJUDANT SIOT,40000 MONT-DE-MARSAN
MM08010002,463 AVENUE MARTYRS RESISTANCE,40000 MONT-DE-MARSAN
MM08010004,463A AVENUE MARTYRS RESISTANCE,40000 MONT-DE-MARSAN
MM08010005,467B AVENUE MARTYRS RESISTANCE,40000 MONT-DE-MARSAN
MM08010006,463B AVENUE MARTYRS RESISTANCE,40000 MONT-DE-MARSAN
MM08020001,3 IMPASSE MARTYRS RESISTANCE,40000 MONT-DE-MARSAN
MM08020002,1 IMPASSE MARTYRS RESISTANCE,40000 MONT-DE-MARSAN
MM08020003,3A IMPASSE MARTYRS RESISTANCE,40000 MONT-DE-MARSAN
MM08020004,1A IMPASSE MARTYRS RESISTANCE,40000 MONT-DE-MARSAN
MM08020005,3B IMPASSE MARTYRS RESISTANCE,40000 MONT-DE-MARSAN
MM08020006,1B IMPASSE MARTYRS RESISTANCE,40000 MONT-DE-MARSAN
MM08020007,7 IMPASSE MARTYRS RESISTANCE,40000 MONT-DE-MARSAN
MM08020008,5 IMPASSE MARTYRS RESISTANCE,40000 MONT-DE-MARSAN
MM08020009,7A IMPASSE MARTYRS RESISTANCE,40000 MONT-DE-MARSAN
MM08020010,5A IMPASSE MARTYRS DE LA RESISTAN,40000 MONT-DE-MARSAN
MM08020011,7B IMPASSE MARTYRS DE LA RESISTAN,40000 MONT-DE-MARSAN
MM08020012,5B IMPASSE MARTYRS DE LA RESISTAN,40000 MONT-DE-MARSAN
MM08020013,11 IMPASSE MARTYRS RESISTANCE,40000 MONT-DE-MARSAN
MM08020014,9 IMPASSE MARTYRS RESISTANCE,40000 MONT-DE-MARSAN
MM08020015,11A IMPASSE MARTYRS DE LA RESISTAN,40000 MONT-DE-MARSAN
MM08020016,9A IMPASSE MARTYRS DE LA RESISTAN,40000 MONT-DE-MARSAN
MM08020017,11B IMPASSE MARTYRS DE LA RESISTAN,40000 MONT-DE-MARSAN
MM08020018,9B IMPASSE MARTYRS DE LA RESISTAN,40000 MONT-DE-MARSAN
MM09010001,57 RUE CAPITAINE R BONNEMAIRE,40000 MONT-DE-MARSAN
MM09010002,127 RUE CAPITAINE R BONNEMAIRE,40000 MONT-DE-MARSAN
